	7 days post-amputation wildtype adult zebrafish, sample 2	7 days post-amputation wildtype adult zebrafish, sample 1	Unamputated wildtype adult zebrafish, sample 2	7 days post-amputation wildtype adult zebrafish, sample 3	Unamputated wildtype adult zebrafish, sample 3	Unamputated dnHIF1a-expressing adult zebrafish, sample 3	Unamputated wildtype adult zebrafish, sample 1	7 days post-amputation dnHIF1a-expressing adult zebrafish, sample 2	7 days post-amputation dnHIF1a-expressing adult zebrafish, sample 3	Unamputated dnHIF1a-expressing adult zebrafish, sample 1	7 days post-amputation dnHIF1a-expressing adult zebrafish, sample 1	Unamputated dnHIF1a-expressing adult zebrafish, sample 2
ENSDARG00000013655	2.04014151344231	2.2193847157019198	1.84460405569231	2.23945994289423	1.87389699581731	1.9428704638749998	1.87655222607692	1.89046074154808	2.04191991764423	1.91950687348077	1.9064712963269197	2.01785100850962
ENSDARG00000013669	-0.0552804017692308	-0.17878431249038504	-0.24169856696153802	-0.17538323767307698	-0.18602242926923104	-0.0912940926634615	-0.123566403490385	-0.233128542	-0.203498559346154	-0.15486435789423098	-0.30706365426923105	-0.0891830656730769
ENSDARG00000013670	0.964047785778846	1.00446373426923	1.22726372623077	0.9578340857115379	1.16779175175	1.120183529625	1.395919799375	1.03632256173077	1.09771172008654	1.10149384371154	1.09194337033654	1.1399188662403799
ENSDARG00000013694	-0.116217788798077	-0.10272842580769198	-0.0971306405096154	-0.0821112217884615	-0.069403567625	-0.0720385145673077	-0.0589075175384615	-0.11215160289423101	-0.0480504733269231	-0.0623833285961538	-0.11085648441346198	-0.14097662414423098
ENSDARG00000013704	-0.0599142418653846	-0.0390044032211538	-0.10665305401923099	-0.0952846176730769	-0.128562244317308	-0.126039235317308	-0.0846826297692308	-0.0198811610673077	-0.083732265875	-0.12896246304807701	-0.0443520284711538	-0.100203329240385
ENSDARG00000013711	1.389537645875	1.444094904375	1.1005346564807699	1.2392211468846202	1.481510658125	1.71535911046154	1.53266120606731	1.65630192015385	1.59835767558654	1.64208967611538	1.67677257593269	1.48392308702885
ENSDARG00000013719	-0.16313586045192302	-0.123763559153846	-0.133081836307692	-0.12131475675	-0.136606232528846	-0.250978518086538	-0.0746559118076923	-0.228718630086538	-0.197999452586538	-0.201073257298077	-0.22077900592307698	-0.265090629798077
ENSDARG00000013721	-0.16478813347115398	-0.146788302932692	-0.134118881875	-0.18363981368269197	-0.138993838442308	-0.135755512865385	-0.0744399146057692	-0.0923284734230769	-0.18864870741346199	-0.0807101360192308	-0.17237921129807698	-0.109266458375
ENSDARG00000013726	-0.00274167324038462	-0.0131700671730769	0.0436887016634615	-0.019516155125	-0.0328274581634615	-0.0485152098076923	-0.0761759143557692	-0.0345168935288462	-0.00799149479807692	0.00399537709615385	-0.0110412867403846	-0.0272501384807692
ENSDARG00000013729	0.9195536904423081	0.9412744615384621	1.0588799589903801	0.9162181379615391	0.9900357602692309	0.913997863307692	1.0065574679903802	0.8802198514134609	0.864183655807692	0.840920223625	0.796762377240385	0.821064511105769
ENSDARG00000013732	1.46589218703846	1.4131238790480802	1.33100882880769	1.40733421167308	1.39166454698077	1.40154449740385	1.24781756590385	1.3057765558653798	1.33295758347115	1.3770429143173102	1.3627370409230801	1.32969062603846
ENSDARG00000013741	0.5308529175096149	0.47126481849038504	0.650471726442308	0.48645799868269207	0.7763087378942309	0.552353652567308	0.7096493065769229	0.42732210958653793	0.402769060605769	0.632356055509615	0.27916360829807696	0.533165184509615
ENSDARG00000013749	1.24898281840385	1.03243982866346	0.639814855355769	1.01163177341346	0.948888472009615	0.595259738923077	0.618603741951923	1.07205022942308	0.869357453288462	0.7769253864903849	0.819426253730769	0.532928682807692
ENSDARG00000013750	0.11345564281730801	0.12096857669230802	0.0345407969711539	0.136305718846154	0.11360622020192301	0.0506773779711538	0.14551239135576902	0.12064539297115401	0.153542183894231	0.0247416447788462	0.0476765377980769	0.0325749940673077
ENSDARG00000013752	-0.0208591280961538	-0.0505729792115385	-0.17191119938461497	0.207580556567308	-0.151894884413462	-0.10817328280769199	-0.162040976942308	-0.210366219846154	0.327472762932692	-0.215736639586538	-0.13537325466346198	-0.231541630153846
ENSDARG00000013763	0.566286658586538	0.611250972201923	0.53682153125	0.711918038923077	0.3741745801730771	0.641855205490385	0.652592211105769	0.7104987332692311	0.7745030603557691	0.603960107980769	0.709092520961538	0.533837379096154
ENSDARG00000013771	1.8327046345192302	1.7240964611923102	1.48797286821154	1.85251099398077	1.44880628127885	0.946227866057692	1.36204654851923	1.26958795566346	1.3860475130288499	0.889426660192308	1.35064297051923	0.9820209459807691
ENSDARG00000013776	0.35483198003846206	0.387782787663462	0.572232617173077	0.46124028167307707	0.528810370673077	0.531314082855769	0.640576615682692	0.560589154153846	0.487958372009615	0.551895318836539	0.605459894240385	0.561784416278846
ENSDARG00000013777	1.69167617678846	1.67469762401923	1.7402171830192301	1.7013738803365401	1.7827589230480803	1.68199061636538	1.4705332072884598	1.86178612165385	1.73787566770192	1.7002937425673101	1.78399697356731	1.62613713685577
ENSDARG00000013787	-0.26312863664423103	-0.300612630721154	-0.30810841466346195	-0.29834145100000004	-0.29945506	-0.298783202461538	-0.228302905721154	-0.26781714624038505	-0.226097420384615	-0.25652519256730805	-0.271973817846154	-0.251224589673077
ENSDARG00000013794	0.495610060740385	0.515224216759615	0.241828334048077	0.47126481849038504	0.753134724817308	0.7093658960480771	0.779969689682692	0.422599611557692	0.29172837679807695	0.33744642975	0.15254974275	0.35231148589423106
ENSDARG00000013795	0.10299606452884599	0.0676175311442308	0.10207163768269198	0.0774135805192308	0.0969943205769231	0.040674090499999996	0.0735197712307692	0.24256125166346199	0.12828372501923102	0.0629510854615385	0.144346712788462	0.0357745751538462
ENSDARG00000013802	0.213760112086538	0.260581781163462	0.29320575215384603	0.20949195732692302	0.29394258103846194	0.267206962365385	0.240072472596154	0.17299833407692303	0.17200254165384601	0.27677614367307696	0.15942168431730802	0.23779958506730803
ENSDARG00000013822	1.38466193699038	1.3526357831346203	1.5184652202980802	1.4116650886730802	1.4566245843269199	1.42179229131731	1.30201309246154	1.3375169281442298	1.33422626900962	1.35064297051923	1.3553226399519198	1.4225385509903798
ENSDARG00000013830	0.39915357214423103	0.43101345479807707	0.405347257221154	0.356939284394231	0.33235523179807697	0.008333361365384609	0.420978266884615	-0.0406630322596154	-0.0732446721057692	-0.0619393983173077	-0.0300620594519231	0.0935755605576923
ENSDARG00000013838	0.8475120389615379	0.824677234836539	0.303603708365385	0.973122163134615	0.37146734536538506	0.454920984865385	0.332737503192308	0.7596878214615379	0.798335767269231	0.5020091952211541	0.7623949369615379	0.46913193065384606
ENSDARG00000013839	-0.0128014422596154	-0.0552804017692308	-0.0345168935288462	-0.10435934473076901	0.0108452013269231	0.04425491912499999	-0.007860659115384621	-0.0114203828942308	-0.0268872445480769	0.0226904162115385	0.00012080961538461499	0.0141785103365385
ENSDARG00000013842	0.0353607353365385	-0.006971043125	-0.0010415948173076901	0.0246046132692308	-0.108470947394231	0.008988169836538459	-0.0530989898557692	0.0522638904519231	-0.00517052472115385	0.0695116818653846	0.0132512987115385	0.0172905995576923
ENSDARG00000013843	-0.200707966519231	-0.17794930371153797	-0.20624027811538503	-0.142466316211538	-0.19031166226923102	-0.14462573981730803	-0.236024241605769	-0.1335545655	-0.19743304892307698	-0.27045700686538504	-0.166627816903846	-0.216120408
ENSDARG00000013845	0.0896374158269231	0.108148588663462	0.0972973189134616	0.0416586650673077	0.148477722865385	0.0353607353365385	0.0894832085192308	-0.0244352049134615	0.0661689745096154	0.0131053548269231	0.030628064625	0.0349439539711538
ENSDARG00000013853	0.5679730947307691	0.707738561144231	0.755802683778846	0.638508168096154	0.855583206567308	0.8783889309038458	0.660696403557692	0.7445644265000001	0.767829965317308	0.733454257519231	0.727360572990385	0.7805762366346151
ENSDARG00000013855	-0.23580261130769198	-0.260062640673077	-0.19520204587499998	-0.19305863903846202	-0.223853593519231	-0.204236912	-0.21434386075	-0.17191119938461497	-0.19426069255769196	-0.18565359715384602	-0.211524034230769	-0.20719877806730802
ENSDARG00000013856	0.0317407800865385	-0.0331822821538462	0.11969462593269199	-0.0208591280961538	0.0858417682980769	0.10706622440384599	0.07142434275000001	0.13070924355769198	0.0498117621730769	0.0869011933846154	0.11203445498076899	0.118749736105769
ENSDARG00000013861	-0.116409674211538	-0.325811874971154	-0.21660841500961497	-0.276039382336538	-0.222920160048077	-0.0722505067980769	-0.157913098076923	0.030628064625	-0.130120809413462	-0.141351102865385	-0.0685159690192308	-0.110959005307692
ENSDARG00000013863	1.11199881469231	1.1399188662403799	1.2566280006634598	1.15656457414423	1.18292691992308	1.1404337608750001	1.01247457708654	1.1275587374711498	1.08909877947115	1.1444073201923102	1.04292360482692	1.13896101120192
ENSDARG00000013880	1.25366155278846	1.28950198302885	1.29011974361538	1.17822907091346	1.44639897377885	1.2636575554326899	1.231193064125	1.10767898379808	0.9800018155480771	1.12261853172115	1.02254029625962	1.1374443105
ENSDARG00000013881	0.451137488942308	0.42936722749038503	0.361763413788461	0.492098480817308	0.420334808692308	0.30101388340384605	0.392675151413462	0.5984644375673079	0.528349042615385	0.369730117442308	0.545810347173077	0.29710392139423103
ENSDARG00000013926	0.21018455668269198	0.292091036442308	0.147971142923077	0.35808115198076895	0.17446758024999998	0.0742817597403846	0.33895125389423103	0.0576345835961538	0.29897495543269204	0.0642743264230769	0.19424834136538502	0.108611848548077
ENSDARG00000013928	0.6544171033269229	0.708295884355769	0.621394009538461	0.7369375125096149	0.8286163397692309	0.780897831240385	0.7104987332692311	0.733735510759615	0.707738561144231	0.702393961403846	0.70183624625	0.6812168023846149
ENSDARG00000013931	2.10129683208654	2.09739170767308	2.11652341340385	2.13014096103846	2.16632802024038	2.29741932077885	2.01121436181731	2.18104397142308	2.16632802024038	2.29741932077885	2.120531102375	2.18104397142308
ENSDARG00000013938	1.6726405506730802	1.67159832859615	1.92959907341346	1.78399697356731	1.8405958834038503	1.7002937425673101	1.9459878657307699	1.69922880800962	1.6937972151634602	1.7034754515288502	1.72745800356731	1.73675418692308
ENSDARG00000013946	0.42628932088461496	0.534316124057692	0.27789302659615395	0.6528445545865379	0.321059128634615	0.285454504615385	0.350980549692308	0.21759242867307702	0.328986436192308	0.408393690490385	0.234977709682692	0.535219237336538
ENSDARG00000013961	0.7113376587211541	0.682844953298077	0.695139530163462	0.662032123605769	0.631315944625	0.6812168023846149	0.7660262157403851	0.734900825307692	0.763565233307692	0.692644563317308	0.6995796565096151	0.7127658993557691
ENSDARG00000013965	0.671701511980769	0.674134744557692	0.818770228913462	0.6833879014807691	0.732317761711538	0.714453292326923	0.7805762366346151	0.750135006298077	0.780275418942308	0.7690290532115379	0.715838018105769	0.7071821691346151
ENSDARG00000013968	2.35766167734615	2.28540767380769	2.32237383169231	2.33481854036538	2.25769764952885	2.12439878145192	2.10129683208654	2.06458860872115	2.07712086716346	2.08252629258654	2.12247481660577	2.120531102375
ENSDARG00000013973	0.621394009538461	0.519964213615385	0.7407529619230769	0.5418853866057689	0.7442868505673079	0.767829965317308	0.693754120798077	0.655489176701923	0.546723553432692	0.806912606211538	0.566286658586538	0.7351822179519231
ENSDARG00000013976	1.43591295093269	1.58615712672115	1.505955244375	1.46431658631731	1.54552966855769	1.2931881171153798	1.69922880800962	1.402283119625	1.5133796325096203	1.29820089955769	1.41956344282692	1.3361879653942301
ENSDARG00000013979	2.34723148689423	2.27606090186538	2.2128507102596204	2.33729208703846	2.33729208703846	2.27379815760577	2.30221531955769	2.13405385172115	2.10872288148077	2.19797477701923	2.11652341340385	2.32485175001923
ENSDARG00000013990	0.423231436134615	0.341441755625	0.405148024759615	0.46698755474038506	0.407184864086538	0.645774189480769	0.440920564634615	0.670330823759615	0.693754120798077	0.672784416596154	0.698461416567308	0.628483669115385
ENSDARG00000014003	1.08580180664423	1.0015753575192299	1.11153355333654	0.9195536904423081	1.1626009893653797	1.06883146348077	1.08862795452885	1.00610880202885	0.9473763734615379	1.10767898379808	0.9848032364903849	1.01702414461538
ENSDARG00000014004	0.8223801883942309	0.872146451673077	0.814211498557692	0.792642998365385	0.878753762740385	0.987611820826923	0.8745709143461541	0.868675967990385	0.862814675769231	0.988012575326923	0.855583206567308	0.963258978903846
ENSDARG00000014008	0.576749764115385	0.562481615615385	0.7328813158557691	0.49472870176923106	0.625933423509615	0.7113376587211541	0.730838335192308	0.650991624278846	0.630013472423077	0.697366508769231	0.605210168201923	0.7221848058750001
ENSDARG00000014013	0.599215849615385	0.636984053894231	0.590559756817308	0.804034065317308	0.523375933451923	0.652069447971154	0.532693100605769	0.624931903432692	0.6160444726442309	0.562481615615385	0.621394009538461	0.650471726442308
ENSDARG00000014015	1.06703408997115	1.0433572192115401	0.9961738161538459	1.06337752986538	1.0298443788846199	0.9019494388942311	0.969935766730769	0.898725393307692	0.955460673019231	0.892289134076923	0.8481982783461541	0.887283020375
ENSDARG00000014017	0.4868824641634621	0.5817860825	0.7276410752596151	0.8508644085576921	0.5201923826057689	0.5878857822980771	0.466774965807692	0.5107194797980771	0.481122802634615	0.609745966365385	0.6328718336826921	0.637497944711538
ENSDARG00000014018	-0.267068025730769	-0.263260502298077	-0.257435169875	-0.302283506096154	-0.271664315576923	-0.273653881298077	-0.260328455201923	-0.242728523134615	-0.25848128985576896	-0.245611372211538	-0.23398329893269199	-0.35207228071153795
ENSDARG00000014039	-0.256396787653846	-0.265932552990385	-0.21172343977884603	-0.24620161619230804	-0.274609650144231	-0.26796341999038503	-0.261800201971154	-0.253472826076923	-0.314074566019231	-0.232274231634615	-0.286743550548077	-0.249302883932692
ENSDARG00000014041	0.163876945403846	0.12161300346153801	0.439666679951923	0.22803217144230803	0.221767842067308	0.224190819038462	0.404368950355769	0.16420150615384602	0.150903517721154	0.154023822971154	0.178258629038462	0.22470263630769197
ENSDARG00000014047	-0.224461547317308	-0.21532648493269196	-0.22118507510576896	-0.0715912487403846	-0.251103819576923	-0.20340384418269197	-0.216707042182692	-0.196501065182692	-0.21434386075	-0.20331256895192298	-0.197616678009615	-0.24977784
ENSDARG00000014050	0.367358266557692	0.299899815009615	0.26325195366346105	0.360001965615385	0.127176061615385	0.24486026965384602	0.136779978153846	0.404943077096154	0.35386192377884607	0.223495714076923	0.41690473974038506	0.211369755826923
ENSDARG00000014053	-0.111360549625	-0.20079910892307698	-0.0841576742307692	-0.192047327144231	-0.0125482149230769	-0.0944526030961538	-0.0452730861923077	-0.13613730219230802	-0.142840403769231	-0.119559831038462	-0.0844700203365385	-0.141351102865385
ENSDARG00000014057	0.0258462069423077	-0.0490953721923077	-0.000783245836538462	-0.0542633721634615	-0.038546692	-0.0037613359807692295	-0.0185154962596154	-0.0148087364807692	-0.10665305401923099	-0.0249136714615385	-0.0808112189807692	-0.00169690071153846
ENSDARG00000014058	-0.11345435776923099	-0.179514150528846	-0.111360549625	-0.143123749653846	-0.168719436163462	-0.135469527480769	-0.139178439317308	-0.0797463604134615	-0.12150405881730801	-0.0883536067019231	-0.128372015817308	-0.10353918487500001
ENSDARG00000014068	1.2925373510961498	1.3224999981057701	1.43291082822115	1.33295758347115	1.3600407198365398	1.4448779964615401	1.2183274672692301	1.2689903627403798	1.21112633649038	1.3716718722019199	1.3270972291249998	1.35797512138462
ENSDARG00000014085	1.1086397978269198	0.954688890682692	1.10960999509615	0.951601252336538	1.09145145552885	1.02556192952885	1.03588537738462	0.898374589519231	0.936229660336539	0.988807395442308	0.8809486947019229	1.04989911548077
ENSDARG00000014101	-0.126039235317308	-0.17897309026923103	-0.209787908125	-0.173295952682692	-0.130504458625	-0.17228846696153802	-0.0781450368461538	-0.0546082080192308	-0.160549892826923	-0.10414887753846198	-0.10161308025	-0.164878058846154
ENSDARG00000014137	0.449060883509615	0.40676836316346204	0.511844737817308	0.417702474740385	0.5138788368269229	0.43781281506730796	0.45639152151923107	0.464649392846154	0.415896276567308	0.501351278163462	0.381852730432692	0.482415779509615
ENSDARG00000014139	0.726214096807692	0.750432409846154	0.611502081855769	0.617347579576923	0.60999333625	0.716411849894231	0.6034507454423079	0.7259156354134609	0.713602709278846	0.727360572990385	0.7389764218076921	0.671150460605769
