	7 days post-amputation dnHIF1a-expressing adult zebrafish, sample 3	Unamputated dnHIF1a-expressing adult zebrafish, sample 2	Unamputated dnHIF1a-expressing adult zebrafish, sample 1	Unamputated wildtype adult zebrafish, sample 3	7 days post-amputation wildtype adult zebrafish, sample 1	7 days post-amputation wildtype adult zebrafish, sample 3	Unamputated dnHIF1a-expressing adult zebrafish, sample 3	7 days post-amputation wildtype adult zebrafish, sample 2	Unamputated wildtype adult zebrafish, sample 1	7 days post-amputation dnHIF1a-expressing adult zebrafish, sample 1	Unamputated wildtype adult zebrafish, sample 2	7 days post-amputation dnHIF1a-expressing adult zebrafish, sample 2
ENSDARG00000069852	-0.09853807	-0.09059729	-0.08442535	-0.07584367	-0.11139074	-0.12223127	-0.09606761	-0.14964829	-0.11592684	-0.10492999	-0.0584635	-0.10210083
ENSDARG00000069853	1.35308551	1.4947864	1.54815624	1.38632024	1.50254412	1.36423192	1.57065465	1.45186156	1.41657449	1.37377665	1.30954244	1.37514176
ENSDARG00000069855	0.94532963	0.9361088	1.03556475	0.99516498	1.04829052	1.03996722	0.83083641	1.1540971000000002	0.94662193	0.97389451	1.05869931	0.94316218
ENSDARG00000069857	1.00883283	1.22585371	1.20025041	1.33807006	1.02952852	1.09297294	1.22167453	1.26693893	1.1876665000000002	1.00006719	1.19401389	0.95770564
ENSDARG00000069866	-0.2851617	-0.23247284	-0.23965731	-0.22157757	-0.25383371	-0.23693931	-0.27602272	-0.24097462	-0.23551043	-0.23594934	-0.1959068	-0.25404261
ENSDARG00000069867	-0.04778144	0.05557589	-0.08049779	-0.00593332	-0.01241183	-0.05320892	-0.05469173	-0.03781554	0.04648915	-0.0297468	0.07098053	-0.09266832
ENSDARG00000069878	-0.02469146	0.09642799	0.12048223	0.14435876	0.03028081	0.05491114	0.13243625	0.08625167	0.25601378	0.12511492	0.29961811	-0.02366135
ENSDARG00000069888	-0.21661933	-0.21847389	-0.2636986	-0.17978335	-0.22065666	-0.28947814	-0.23917268	-0.26052893	-0.28904436	-0.24466822	-0.26712307	-0.23476661
ENSDARG00000069893	0.22788507	0.24478351	0.26466244	0.29583931	0.32666764	0.30298034	0.30717139	0.30304302	0.3482875	0.25091522	0.32632048	0.18476877
ENSDARG00000069910	0.54342234	0.48222602	0.53239208	0.83455221	0.89999295	0.93089238	0.43087031	0.9032747999999999	0.84990372	0.44886821	0.76425587	0.61635759
ENSDARG00000069917	-0.17436036	-0.16328278	-0.12291937	-0.11467601	-0.12877596	-0.06790988	-0.14235332	-0.12584789	-0.07703308	-0.12343715	-0.0627141	-0.12180407
ENSDARG00000069920	2.05020312	2.27940499	2.3145043	2.90290446	2.46439004	2.375736	2.26583785	2.44676586	2.68910341	2.19232641	2.69475311	2.11598805
ENSDARG00000069940	0.93856764	1.1993908000000002	1.18833745	1.1846994	1.11157705	1.08713552	1.1286268999999998	1.11074548	1.44708188	0.92218614	1.18763694	0.93643285
ENSDARG00000069946	-0.04309516	-0.15002408	-0.09755069	-0.1688289	-0.07230934	-0.0722679	-0.10482931	-0.09321924	-0.13947327	-0.08605246	-0.06401098	-0.09304132
ENSDARG00000069951	-0.29940338	-0.28777045	-0.3431117	-0.2262966	-0.29841605	-0.23831455	-0.34055711	-0.22486552	-0.26720521	-0.29888595	-0.25635638	-0.29054329
ENSDARG00000069953	-0.15757620000000003	-0.20621418	-0.18883498	-0.20331137	-0.2104965	-0.10118203	-0.24622378	-0.16825685	-0.24793571	-0.22008534	-0.22362289999999999	-0.19274156
ENSDARG00000069966	0.53421019	0.30842059	0.04631984	0.02794613	0.59484373	0.61335509	0.14847792	0.3151764	0.166393	0.16310877	0.51278119	0.01499575
ENSDARG00000069977	0.34494506	0.34370804	0.46514881	0.36609405	0.26640534	0.29134773	0.51465465	0.37083081	0.29034644	0.34628222	0.28952125	0.38891797
ENSDARG00000069980	0.35768347	0.49156455	0.54328694	0.24642918	0.22783754	0.20533707	0.5084390999999999	0.25071614	0.32402376	0.33354388	0.29107207	0.36246813
ENSDARG00000070000	-0.0995482	-0.0458716	-0.17898	-0.12141802	-0.13070409	-0.11154269	-0.09086088	-0.10408984	-0.13448363	-0.05373381	-0.18290978	-0.09415221
ENSDARG00000070006	-0.07095236	-0.00741662	-0.06383285	-0.03005535	-0.08500808	-0.08360096	-0.02659066	-0.06238023	0.00371414	-0.080708	-0.04517407	-0.07409945
ENSDARG00000070019	0.95612436	0.99879264	1.0138969	0.88748096	0.84401223	0.93338432	0.96364525	0.9247530999999999	1.19186802	0.95756558	1.09779536	0.98091739
ENSDARG00000070028	0.23629115	0.35757889	0.42458045	0.32278152	0.2902186	0.27309516	0.41082696	0.30014996	0.40387006	0.24359901	0.29786526	0.20948292
ENSDARG00000070029	0.74912123	0.88068105	0.86728891	0.82273231	0.6731779999999999	0.75134961	0.8215886999999998	0.78971871	0.7909170999999999	0.86075731	0.77632453	0.8881283000000001
ENSDARG00000070038	1.4917281	1.85119203	1.47202281	1.47317187	2.21226165	1.64420731	1.48401259	2.08973291	1.39570665	1.50586801	1.43102195	1.34780985
ENSDARG00000070040	-0.15223713	-0.131029	-0.12086899	-0.10706426	-0.11090986	-0.06106455	-0.12532583	-0.12463448	-0.10508388	-0.11745325	-0.05423842	-0.16411038
ENSDARG00000070043	1.9460247	1.83305362	2.00178978	1.80977183	1.80163746	1.77449542	1.98361919	1.71779013	1.72001158	1.71137848	1.72634123	1.73662641
ENSDARG00000070045	-0.33953381	-0.369184	-0.29956896	-0.39321933	-0.28324158	-0.32566589	-0.3734671	-0.33963894	-0.35754336	-0.34732392	-0.31675155	-0.29756879
ENSDARG00000070046	0.73758526	0.92249419	0.86277716	0.87398124	0.82298631	0.92587058	0.88222021	0.79337323	1.08624243	0.80624202	0.96589917	0.7358845
ENSDARG00000070047	0.309898	0.36806743	0.67267577	-0.06409658	0.01862889	0.10151591	0.31807673	0.07359239	-0.01619012	0.43595623	-0.02139922	0.44043532
ENSDARG00000070048	-0.15930559	-0.20775749	-0.21071574	-0.1561722	-0.19817219	-0.16801572	-0.17070274	-0.21448471	-0.12272682	-0.27353728	-0.13632557	-0.15572821
ENSDARG00000070052	-0.25826761	-0.30543787	-0.26380652	-0.27266687	-0.24542517	-0.16825211	-0.25094348	-0.24993495	-0.24551009	-0.22448443	-0.25695117	-0.23157572
ENSDARG00000070055	0.55364386	0.70293035	0.64294724	0.72477549	0.87042144	0.87285225	0.54554673	0.83459981	0.85995191	0.53425715	0.74122864	0.48599792
ENSDARG00000070059	-0.05039073	-0.14076611	-0.10063275	-0.21759277	-0.15586038	-0.18018143	-0.15003702	-0.15267512	-0.13115613	-0.20138319	-0.16613469	-0.13051726
ENSDARG00000070074	-0.05202877	0.1601565	0.15081107	0.05635564	0.03751649	0.0008414	0.05664453	0.04286822	0.19264155	0.01115906	0.09950374	0.01974428
ENSDARG00000070083	4.04951403	4.16504638	4.18235664	4.20056939	3.85352535	3.84409898	4.17413005	3.86244913	4.05184835	4.24641129	4.10761532	4.12437038
ENSDARG00000070084	0.02634992	0.18188901	0.13653883	0.10969984	0.14124889	0.23757849	0.16894202	0.19296212	0.24656714	0.12053736	0.17879465	0.11552581
ENSDARG00000070085	0.33344166	0.37867891	0.34777018	0.42135258	0.31744633	0.45312795	0.36894749	0.34123717	0.42274444	0.3235706	0.43510216	0.29613297
ENSDARG00000070097	0.98102301	0.99150183	1.00443233	1.05046761	1.18743936	1.29605084	1.03056905	1.15275798	1.09872389	1.00261014	0.99150058	1.02411697
ENSDARG00000070098	0.21058312	0.13344835	0.10655343	0.17496673	0.4242061	0.44094296	0.10103882	0.37637644	0.25793503	0.1561129	0.26444063	0.13127061
ENSDARG00000070107	-0.29348483	-0.27273564	-0.25057252	-0.28480279	-0.23918602	-0.23542778	-0.29774312	-0.31264502	-0.29813694	-0.26517458	-0.24488937	-0.29708213
ENSDARG00000070108	0.73657992	0.93168676	1.04915922	0.94614897	0.84215292	0.91669853	1.01902294	0.70987582	0.89502032	0.67108295	0.88106924	0.58688523
ENSDARG00000070109	-0.05622347	-0.093407	-0.10503436	-0.0690408	0.0317836	0.25751415	-0.06351759	-0.00974345	-0.05397180000000001	-0.00473058	0.0833979	-0.05749374
ENSDARG00000070116	0.12358274	0.11861836	0.09120224	0.06393273	-0.00284093	0.07003327	0.05442109	0.10753523	0.08745064	0.15032336	0.08180766	0.12358703
ENSDARG00000070122	0.09240054	0.04271561	0.07732286	-0.00833226	0.19015294	0.25141186	-0.00654548	0.24674539	-0.00716565	0.13822798	0.05146255	0.13464379
ENSDARG00000070124	0.45750417	0.36689718	0.36406254	0.43500159	0.56691352	0.64224849	0.36851467	0.61827359	0.69899771	0.47516356	0.39569115	0.46598086
ENSDARG00000070131	0.06079637	0.18442356	0.13635645	0.07050509	0.07721291	0.07708619	0.14843325	0.08538259	0.11315573	0.1238785	0.09860703	0.14270331
ENSDARG00000070145	-0.01471033	0.09087278	0.10899831	0.04035788	-0.0279035	-0.04965673	0.03594071	-0.04388408	0.09794279	-0.02002716	0.06273027	-0.0353671
ENSDARG00000070150	0.31308773	0.33517032	0.30537386	0.36238713	0.42719815	0.38258955	0.33022515	0.31732288	0.38223318	0.35730912	0.35352763	0.3313778
ENSDARG00000070151	0.5251308000000001	0.63549588	0.68488889	0.60980245	0.60738301	0.66049522	0.66011676	0.63255628	0.69645629	0.57865039	0.58280823	0.55027254
ENSDARG00000070155	2.18095978	2.34569099	2.14681298	2.32161272	1.94494666	2.08060906	2.4271085	1.55844024	2.42616908	2.06361153	1.93596109	2.14608241
ENSDARG00000070161	2.33292246	2.43661966	2.44670804	2.54855169	2.46430282	2.39602821	2.46506076	2.37262709	2.43859944	2.35862517	2.66788745	2.38074152
ENSDARG00000070162	0.37398608	0.27739829	0.26652139	0.47232258	0.34296917	0.31783826	0.37059603	0.39057855	0.54004308	0.3083511	0.38601253	0.33952133
ENSDARG00000070166	-0.26008194	-0.27519866	-0.28407881	-0.24542394	-0.28955091	-0.3125472	-0.31262290000000004	-0.29624434	-0.26547659	-0.25619770000000003	-0.30064032	-0.28981997
ENSDARG00000070173	-0.23856718	-0.26985607	-0.24761001	-0.29962461	-0.28558639	-0.31938695	-0.26172253	-0.31919937	-0.31960449	-0.23672039999999997	-0.26927107	-0.25353437
ENSDARG00000070178	-0.23746296	-0.21181007	-0.24317015	-0.23526774	-0.25155277	-0.22861867	-0.21175424	-0.27522391	-0.27182237	-0.22039142	-0.26204723	-0.20100803
ENSDARG00000070215	-0.25457418	-0.22025952	-0.30638329	-0.19431785	-0.31542570000000003	-0.26563731	-0.30762403	-0.23733654	-0.32710012	-0.26579504	-0.22818037	-0.25150645
ENSDARG00000070231	-0.08355098	-0.02919421	-0.01841738	0.10753653	0.07449071	0.10305948	0.00483868	0.00898935	0.11280144	-0.10909180000000002	0.00034994	-0.10072377
ENSDARG00000070239	-0.16444746	-0.1946278	-0.23816184	-0.22907392	-0.15151555	-0.08694213	-0.23142852	-0.20949743	-0.20160278	-0.18187962	-0.12271619	-0.25453392
ENSDARG00000070256	-0.05177328	-0.10229983	-0.07735972	-0.02586214	-0.0338507	-0.00318572	-0.07329235	-0.07119248	-0.02836183	0.00192034	-0.02030688	-0.01321355
ENSDARG00000070266	2.76480873	2.97724051	2.72058637	3.35842524	2.84426714	2.70189598	3.035015	2.96926078	3.14938662	2.35007506	3.12411476	2.46822093
ENSDARG00000070284	0.05113443	0.02832179	0.13431415	0.10461079	0.06674367	0.05676444	0.03495989	-0.02954369	0.09468988	0.010361	0.06747022	0.03476672
ENSDARG00000070318	-0.14674327	-0.10996122	-0.16675836	-0.15961070000000002	-0.12954057	-0.12455643	-0.11755592	-0.13938065	-0.11439984	-0.15404939	-0.17961956	-0.16884465
ENSDARG00000070331	-0.10702279	-0.05046923	-0.06797186	-0.03237643	-0.10136434	-0.06882152	-0.06164112	-0.11189711	-0.08152461	-0.08721179	-0.06781973	-0.11693447
ENSDARG00000070337	-0.23784945	-0.23852251	-0.22508603	-0.24979999	-0.23060659	-0.24342070000000005	-0.22172734	-0.23148018	-0.23954927	-0.17382113	-0.1818895	-0.22378866
ENSDARG00000070339	-0.13877878	-0.17030575	-0.1819603	-0.14015421	-0.15002803	-0.1976483	-0.19018038	-0.15294526	-0.11490594	-0.09208205	-0.10148551	-0.19948245
ENSDARG00000070348	-0.23393401	-0.19733356	-0.21590937	-0.20143088	-0.2136949	-0.28702179	-0.17891304	-0.24601852	-0.25515416	-0.21498755	-0.21673793	-0.24692752
ENSDARG00000070351	-0.21581881	-0.23475542	-0.23200171	-0.19118242	-0.20700368	-0.23401339	-0.20200498	-0.23887876	-0.21047881	-0.23870437	-0.21584488	-0.1963012
ENSDARG00000070353	-0.27050213	-0.20104007	-0.20889022	-0.19443508	-0.18601231	-0.25607733	-0.19860167	-0.18257221	-0.24729886	-0.20706235	-0.17030902	-0.20962595
ENSDARG00000070358	0.99892041	1.19877575	1.20690455	1.25682086	0.99482647	0.86212907	1.29510884	1.05274415	1.32213576	1.16580037	1.23047185	1.13475526
ENSDARG00000070360	0.19279342	0.16248847	0.18223694	-0.02385309	0.08031706	0.1013018	0.22456626	0.09356338	0.02592682	0.21323382	0.00797484	0.19893074
ENSDARG00000070386	1.20442874	1.25840313	1.23179676	1.1571344	1.12178777	1.24056686	1.24652569	1.2037514	1.11066694	1.09661413	1.21025238	1.17566749
ENSDARG00000070390	0.29141616	0.31109442	0.25076325	0.20335902	0.27334131	0.20388177	0.38379174	0.26247458	0.44228131	0.21462634	0.30096439	0.26186346
ENSDARG00000070394	-0.20510486	-0.22321649999999998	-0.18758891	-0.02530479	-0.04672844	-0.08853656	-0.18864737	-0.02478639	-0.13247563	-0.24034566	-0.16138848	-0.18611803
ENSDARG00000070404	0.30599615	0.16399756	0.13169428	0.37733449999999996	0.44849594	0.47485222	0.3737988	0.37285664	0.38951807	0.26005366	0.51404895	0.26422015
ENSDARG00000070416	-0.0336518	0.0805613	0.11209222	-0.00235343	0.03572392	0.03457715	0.04563409	0.03391065	-0.01088207	0.00156688	0.00539311	0.02064266
ENSDARG00000070426	2.32560947	2.60983476	2.50887578	2.15390398	2.36903221	2.17388097	2.19336471	2.28157598	2.32045548	2.32223219	2.04474833	2.14842819
ENSDARG00000070427	-0.21689126	-0.18797286	-0.22902529999999996	-0.1935104	-0.20871494	-0.1939378	-0.18899719	-0.21280523	-0.17701346	-0.15588381	-0.22384861	-0.15858329999999998
ENSDARG00000070431	0.38645375	0.40584022	0.42669166	0.39922478	0.35406578	0.33788704	0.42778921	0.34141556	0.42748036	0.33521868	0.42647157	0.38464014
ENSDARG00000070433	0.1970644	0.23136699	0.25627306	0.22747345	0.26439976	0.28960278	0.20766633	0.18535072	0.26197113	0.19752709999999998	0.25570586	0.20024464
ENSDARG00000070434	0.53094658	0.87365589	0.98911802	0.10470611	0.30460972	0.3836962	0.24401474	0.20301876	0.08050256	0.81270834	-0.04136169	0.64239307
ENSDARG00000070435	1.6588995	1.70507209	1.74600207	1.57145662	1.54460412	1.45183824	1.71813968	1.53811734	1.65098273	1.65828927	1.69885236	1.67419626
ENSDARG00000070437	4.21317803	4.27204626	4.29959244	4.19574727	3.92951645	3.9296875	4.23558269	4.01626422	3.91775743	4.17753075	4.23862974	4.14673311
ENSDARG00000070442	-0.10159911	-0.14332731	-0.15154842	-0.06027330000000001	-0.15167847	-0.08713402	-0.11021374	-0.14566572	-0.10863414	-0.14984647	-0.20640873	-0.10993875
ENSDARG00000070447	0.15610644	0.18110632	0.20041119	0.13459223	0.21038997	0.28063897	0.21746075	0.20344781	0.24037045	0.18420829	0.19924708	0.17684570000000002
ENSDARG00000070452	0.1951599	0.2121029	0.20562501	0.24158086	0.28740145	0.24938334	0.23353533	0.24638752	0.26163073	0.24297503	0.25041444	0.19964062
ENSDARG00000070454	0.02971424	0.05759361	0.09612894	0.02149624	-0.00970344	0.02058925	0.06145898	-0.03288553	0.03673245	0.02446995	0.01270436	0.03558216
ENSDARG00000070455	0.35233153	0.24686127	0.23831753	0.22905653	0.32302356	0.40909227	0.26815796	0.30281464	0.44846165	0.23438635	0.19066767	0.36239066
ENSDARG00000070461	-0.03754183	-0.13575085	-0.08440969	-0.05508615	0.01583344	-0.05342096	-0.07186375	-0.1256099	-0.06249253	-0.04734181	-0.02201433	-0.11657414
ENSDARG00000070463	0.19013473	0.10939772	0.12436756	0.17721691	0.22038249	0.21211613	0.12789765	0.13817433	0.25358951	0.08204436	0.21857041	0.19151364
ENSDARG00000070470	0.19569391	0.07233465	0.12575179	0.14412453	0.16270888	0.13781633	0.13578449	0.03182829	0.16317623	0.14258768	0.02300872	0.10999708
ENSDARG00000070472	1.51100663	1.35117258	1.31666944	1.32459365	1.55755912	1.65625473	1.41715016	1.47105675	1.64752679	1.46918211	1.39522076	1.4547471
ENSDARG00000070475	1.52177663	1.68091541	1.8255731	1.63232677	1.46849025	1.40673288	1.79325838	1.37405342	1.65986493	1.60234718	1.65107107	1.6026015
ENSDARG00000070479	0.5798896	0.6758225	0.74577226	1.05549603	0.78124428	0.62671557	0.76209104	0.78863575	0.9327854999999999	0.5311163000000001	0.85511487	0.59640823
ENSDARG00000070480	-0.2036945	-0.16871383	-0.10764954	-0.15430065	-0.13992077	-0.16494774	-0.11699768	-0.17495998	-0.15372734	-0.13541008	-0.15803745	-0.17597074
ENSDARG00000070485	-0.13685793	-0.12288174	-0.08311053	-0.19154658	0.02674462	-0.01454918	-0.08396075	-0.11811771	-0.11875825	-0.01509555	-0.07093804	-0.07612083
ENSDARG00000070494	0.38356312	0.29473378	0.30448308	0.13323995	0.29526342	0.21483648	0.26245091	0.23292057	0.16841141	0.33660728	0.22114401	0.34876336
ENSDARG00000070511	-0.04585476	-0.07240221	-0.09733266	-0.01539379	0.05904769	-0.09498911	-0.02315214	-0.06078649	-0.07213443	-0.06497442	-0.00606645	-0.06081203
ENSDARG00000070512	-0.06512135	-0.08549796	-0.07456633	0.21458952	0.15819212	0.31288374	-0.07341105	0.26379141	0.32628579	-0.10867814	0.27449135	-0.11383962
ENSDARG00000070538	-0.10434955	-0.19558172	-0.15828942	-0.22363326	-0.22838874	-0.20792224	-0.18265669	-0.19455573	-0.25474615	-0.04096867	-0.251738	-0.10405441
ENSDARG00000070539	-0.21084545	-0.16183315	-0.10777151	-0.09637264	-0.24148046	-0.20142552	-0.09072943	-0.17902444	-0.13684005	-0.18541151	-0.11873184	-0.13402478
ENSDARG00000070545	0.66736706	0.62859475	0.64120794	0.61504625	0.57427514	0.56634431	0.68781631	0.52240274	0.79645454	0.64791677	0.65745986	0.65636104
ENSDARG00000070553	0.31542084	0.53301396	0.57578988	0.50485863	0.42486098	0.40585901	0.51997842	0.43985708	0.59230085	0.36286918	0.45840519	0.33146794
ENSDARG00000070560	1.18140091	1.38838648	1.45287587	1.51088338	1.29951567	1.38800929	1.43046639	1.31101289	1.70512845	1.1774393	1.5110768	1.21964893
ENSDARG00000070568	0.22055311	0.10481318	0.09405263	0.08304308	0.14106011	0.19117665	0.16304006	0.15531533	0.12406912	0.19123658	0.10441789	0.22589320000000002
ENSDARG00000070570	0.28229936	0.31888552	0.30794823	0.2064571	0.26569528	0.24885298	0.25587517	0.27664182	0.32519061	0.24739229999999998	0.2745843	0.23918055
ENSDARG00000070571	-0.06563395	-0.09193022	-0.05882119	0.05843115	-0.03141411	-0.03831658	-0.10485358	0.03819422	-0.05130030000000001	-0.05425014	-0.10145115	-0.00493738
ENSDARG00000070573	0.33155766	0.29667496	0.40727224	0.22028270000000003	0.26921939	0.21616433	0.39003087	0.17415691	0.32592844	0.34115043	0.25530010000000003	0.29980215
ENSDARG00000070589	1.44576768	1.53906876	1.58601268	1.593072	1.3972069999999999	1.4128071000000002	1.55525873	1.54319506	1.65407269	1.59057799	1.50076914	1.4539383
ENSDARG00000070598	-0.17729156	-0.14870612	-0.15002329	-0.1475108	-0.18803295	-0.19001982	-0.14343822	-0.1613481	-0.16397892	-0.13350805	-0.11762181	-0.15244870000000002
ENSDARG00000070600	0.1916466	0.38157638	0.43503768	0.49539109	0.25264326	0.31369743	0.43994874	0.17067915	0.54921678	0.19806032	0.35868926	0.15800024
ENSDARG00000070601	0.63199167	0.66702783	0.55955483	0.53561606	0.49957265	0.39969373	0.57211627	0.52591401	0.50193638	0.35403673	0.57570622	0.44320738
ENSDARG00000070603	0.20695921	0.02123311	0.01701078	-0.05430209	0.3135284	0.33590237	-0.00067031	0.34875408	-0.09856101	0.28318873	-0.15088579	0.31271152
ENSDARG00000070604	0.85574208	0.97789375	0.90304781	0.28470463	0.70624238	0.49302382	0.83454212	0.6977850999999999	0.88294334	0.64834471	0.51730558	0.74480966
ENSDARG00000070605	-0.17344978	-0.11072722	-0.22202826	-0.17268656	-0.22316746	-0.21500358	-0.16261539	-0.17655812	-0.15215634	-0.14358925	-0.17102076	-0.16815622
ENSDARG00000070607	1.00444462	1.05453657	1.03578782	0.78492001	0.8777598	0.93069428	1.0346003000000001	0.83598098	0.95394878	1.10639655	0.86249722	1.05791717
ENSDARG00000070611	-0.23622267	-0.2280993	-0.26152177	-0.25077384	-0.22592657	-0.21724012	-0.26920806	-0.29096126	-0.25460183	-0.18185068	-0.23470756	-0.22334207
ENSDARG00000070618	-0.15014517	-0.14785635	-0.14391929	-0.12950522	-0.16603269	-0.12831345	-0.1284127	-0.13104618	-0.1141474	-0.18841071	-0.14267329	-0.16180427
ENSDARG00000070623	0.48339819	0.53415845	0.60248132	0.61713772	0.56967135	0.55247394	0.56840799	0.50428961	0.69410284	0.42525204	0.5824614	0.46744433
ENSDARG00000070626	0.02365412	0.03506574	0.03925927	0.04229404	-0.07906228	-0.0473076	-0.03636624	-0.02967643	-0.10721377	-0.0868752	0.01235019	0.01566804
ENSDARG00000070644	0.21947601	0.34792503	0.30071534	0.33948805	0.32771795	0.29238673	0.28665332	0.3504453	0.28050143	0.21082752	0.29961957	0.16519159
ENSDARG00000070651	0.32333734	0.04552741	0.07980535	0.11622488	0.27266283	0.36475118	0.07211693	0.30890845	0.15427902	0.21991492	0.09657422	0.23182840000000002
ENSDARG00000070654	0.41469822	0.43217632	0.51505811	0.52563202	0.50723338	0.47590408	0.44033317	0.47502348	0.54583584	0.40334235	0.4211728	0.3752991
ENSDARG00000070656	-0.09280672	-0.14374823	-0.12785335	-0.14098537	0.02917805	0.13065935	-0.10343681	-0.05774488	-0.11161265	-0.0617793	0.02032195	-0.10881118
ENSDARG00000070657	1.7702427	1.80087939	1.95087438	1.86369671	1.72986702	1.7613696	2.01045259	1.71074431	1.93178227	1.72295285	1.95568673	1.81302747
ENSDARG00000070658	-0.27838773	-0.24909144	-0.23763305	-0.21907836	-0.27324224	-0.25039005	-0.23885479999999998	-0.261405	-0.23140912	-0.22715305	-0.25320518	-0.27903579999999994
ENSDARG00000070669	0.09259877	-0.07295974	-0.01305308	0.03919469	0.03343166	0.04498011	0.07661913	-0.02428376	0.02539034	0.07523448	-0.01088855	0.05956928
ENSDARG00000070670	3.05593658	2.376789	2.55629153	1.79722287	2.22451293	2.28900915	2.31515024	2.15996372	2.15068267	2.96830551	2.00070373	3.13689183
ENSDARG00000070672	-0.20123188	-0.23321279	-0.19239053	-0.27736593	-0.22450382	-0.28386894	-0.20426842	-0.20433268	-0.23351634	-0.18009059	-0.24607312	-0.2660465
ENSDARG00000070674	1.38052255	1.41285219	1.41440532	1.46276841	1.36823076	1.4533605	1.44280159	1.42110396	1.55832495	1.49672614	1.5132508999999998	1.44078947
ENSDARG00000070675	0.36703992	0.56580688	0.62534956	0.58659325	0.57879679	0.5606874	0.56214895	0.57888691	0.58629934	0.50940595	0.5739055999999999	0.42692422
ENSDARG00000070677	-0.31187482	-0.22034359	-0.27711205	-0.25843137	-0.27566214	-0.26311108	-0.2351064	-0.25025557	-0.28559571	-0.24257927	-0.24170336	-0.27428197
